fecha_primeros_sintomas;region;prop3d
2020-03-16;01;NA
2020-03-18;01;NA
2020-03-19;01;NA
2020-03-20;01;NA
2020-03-21;01;NA
2020-03-22;01;NA
2020-03-23;01;0
2020-03-24;01;0
2020-03-25;01;0
2020-03-26;01;0
2020-03-27;01;0
2020-03-28;01;0
2020-03-29;01;0
2020-03-30;01;0
2020-03-31;01;0
2020-04-01;01;0.0476190476190476
2020-04-02;01;0.0476190476190476
2020-04-03;01;0.0476190476190476
2020-04-04;01;0.0476190476190476
2020-04-05;01;0.0714285714285714
2020-04-06;01;0.0714285714285714
2020-04-07;01;0.0714285714285714
2020-04-08;01;0.0595238095238095
2020-04-09;01;0.0595238095238095
2020-04-10;01;0.116666666666667
2020-04-11;01;0.116666666666667
2020-04-12;01;0.0928571428571429
2020-04-13;01;0.128571428571429
2020-04-14;01;0.148979591836735
2020-04-15;01;0.166836734693878
2020-04-16;01;0.166836734693878
2020-04-17;01;0.133503401360544
2020-04-18;01;0.133503401360544
2020-04-19;01;0.151360544217687
2020-04-20;01;0.127551020408163
2020-04-21;01;0.192857142857143
2020-04-22;01;0.157142857142857
2020-04-23;01;0.218367346938775
2020-04-24;01;0.218367346938775
2020-04-25;01;0.244341372912801
2020-04-26;01;0.287708719851577
2020-04-27;01;0.306859858567933
2020-04-28;01;0.279181287139362
2020-04-29;01;0.291936389180178
2020-04-30;01;0.267978980129601
2020-05-01;01;0.258455170605792
2020-05-02;01;0.261052573203194
2020-05-03;01;0.227300610879803
2020-05-04;01;0.213666313046142
2020-05-05;01;0.195809170188999
2020-05-06;01;0.189587169193479
2020-05-07;01;0.16709841357129
2020-05-08;01;0.152812699285576
2020-05-09;01;0.142556289029165
2020-05-10;01;0.132627621205761
2020-05-11;01;0.137314861955719
2020-05-12;01;0.118985030022946
2020-05-13;01;0.138148793089148
2020-05-14;01;0.167636061527364
2020-05-15;01;0.185951079842382
2020-05-16;01;0.189744905064779
2020-05-17;01;0.210296283510894
2020-05-18;01;0.22180088535163
2020-05-19;01;0.229407226857305
2020-05-20;01;0.207104695685594
2020-05-21;01;0.190850306606018
2020-05-22;01;0.188063238601559
2020-05-23;01;0.180693624089087
2020-05-24;01;0.172993522771965
2020-05-25;01;0.168936727640119
2020-05-26;01;0.176999684156684
2020-05-27;01;0.190422272160031
2020-05-28;01;0.192714097981268
2020-05-29;01;0.207581284448825
2020-05-30;01;0.220491825009135
2020-05-31;01;0.234739545373877
2020-06-01;01;0.231339836777471
2020-06-02;01;0.222714255118181
2020-06-03;01;0.232257878392734
2020-06-04;01;0.250620468183895
2020-06-05;01;0.241233734767124
2020-06-06;01;0.247350198948104
2020-06-07;01;0.235360403029737
2020-06-08;01;0.263350926817626
2020-06-09;01;0.30103267345541
2020-06-10;01;0.305595474185458
2020-06-11;01;0.307350022158494
2020-06-12;01;0.337836635408445
2020-06-13;01;0.349925780830924
2020-06-14;01;0.364239451504672
2020-06-15;01;0.36315321055668
2020-06-16;01;0.353721865203005
2020-06-17;01;0.359452655593616
2020-06-18;01;0.359784367225637
2020-06-19;01;0.354621396946388
2020-06-20;01;0.36758954716944
2020-06-21;01;0.368241862890249
2020-06-22;01;0.355119194468041
2020-06-23;01;0.350290220624983
2020-06-24;01;0.363239259889811
2020-06-25;01;0.363915951619135
2020-06-26;01;0.35386508442541
2020-06-27;01;0.347422507394598
2020-06-28;01;0.334788882516075
2020-06-29;01;0.32818365978182
2020-06-30;01;0.325320325932571
2020-07-01;01;0.310581096907628
2020-07-02;01;0.315630930794671
2020-07-03;01;0.336039094059977
2020-07-04;01;0.320132305812763
2020-07-05;01;0.350364274376586
2020-07-06;01;0.380860728277295
2020-07-07;01;0.389521558972024
2020-07-08;01;0.372514756250936
2020-07-09;01;0.3452571301561
2020-07-10;01;0.308975951017778
2020-07-11;01;0.283216072598326
2020-07-12;01;0.272943736239033
2020-07-13;01;0.249930275535602
2020-07-14;01;0.237115062637711
2020-07-15;01;0.25003299576841
2020-07-16;01;0.270937529830839
2020-07-17;01;0.280710453084647
2020-07-18;01;0.30512497299097
2020-07-19;01;0.318751346617344
2020-07-20;01;0.330904522494436
2020-07-21;01;0.314179783818478
2020-07-22;01;0.314654707830636
2020-07-23;01;0.322565108833143
2020-07-24;01;0.343971323901329
2020-07-25;01;0.370618580056782
2020-07-26;01;0.378459111618244
2020-07-27;01;0.374530120937618
2020-07-28;01;0.403101549509047
2020-07-29;01;0.381772184429682
2020-07-30;01;0.369329175311141
2020-07-31;01;0.381651648159929
2020-08-01;01;0.35303885168999
2020-08-02;01;0.32084457863193
2020-08-03;01;0.301565971666756
2020-08-04;01;0.286894156994941
2020-08-05;01;0.314865508137024
2020-08-06;01;0.324217857914905
2020-08-07;01;0.299990623161355
2020-08-08;01;0.333494024521899
2020-08-09;01;0.345754742762684
2020-08-10;01;0.362901153565811
2020-08-11;01;0.381654600890687
2020-08-12;01;0.377334043399398
2020-08-13;01;0.371169476259221
2020-08-14;01;0.38018823527798
2020-08-15;01;0.372345098023078
2020-08-16;01;0.365317242158013
2020-08-17;01;0.395332003516058
2020-08-18;01;0.405536085148711
2020-08-19;01;0.425536085148711
2020-08-20;01;0.422210142798378
2020-08-21;01;0.431709902298138
2020-08-22;01;0.427073565004599
2020-08-23;01;0.402467736050944
2020-08-24;01;0.40073262905268
2020-08-25;01;0.38125210957216
2020-08-26;01;0.38125210957216
2020-08-27;01;0.374758603078654
2020-08-28;01;0.355167583487634
2020-08-29;01;0.351400559436634
2020-08-30;01;0.383698696082597
2020-08-31;01;0.356129773776833
2020-09-01;01;0.344998048359393
2020-09-02;01;0.283093286454631
2020-09-03;01;0.266989390350735
2020-09-04;01;0.25602912132595
2020-09-05;01;0.249087214128288
2020-09-06;01;0.239563404604479
2020-09-07;01;0.231944356985431
2020-09-08;01;0.235770887597676
2020-09-09;01;0.284688636515425
2020-09-10;01;0.299098574403624
2020-09-11;01;0.298234519104084
2020-09-12;01;0.321983148990822
2020-09-13;01;0.296342123349796
2020-09-14;01;0.289309156316829
2020-09-15;01;0.278279744552123
2020-09-16;01;0.245048270144178
2020-09-17;01;0.255400237017884
2020-09-18;01;0.259226767630129
2020-09-19;01;0.217973902847852
2020-09-20;01;0.234956919830869
2020-09-21;01;0.240950925824875
2020-09-22;01;0.251293524402768
2020-09-23;01;0.259050473336188
2020-09-24;01;0.244398458684173
2020-09-25;01;0.303071928071928
2020-09-26;01;0.330669330669331
2020-09-27;01;0.379009879009879
2020-09-28;01;0.438263125763126
2020-09-29;01;0.486143816500959
2020-09-30;01;0.506748212105355
2020-10-01;01;0.511375164100728
2020-10-02;01;0.469708497434061
2020-10-03;01;0.481613259338823
2020-10-04;01;0.47594432509846
2020-10-05;01;0.415825277479413
2020-10-06;01;0.359702828499821
2020-10-07;01;0.385496479293472
2020-10-08;01;0.359807256235828
2020-10-09;01;0.375680272108844
2020-10-10;01;0.362835660580021
2020-10-11;01;0.356833259619637
2020-10-12;01;0.401444788441692
2020-10-13;01;0.419301931298835
2020-10-14;01;0.423270185267089
2020-10-15;01;0.487555899552804
2020-10-16;01;0.507397169394073
2020-10-17;01;0.547622733303848
2020-10-18;01;0.567230576441103
2020-10-19;01;0.555952380952381
2020-10-20;01;0.577568922305764
2020-10-21;01;0.598131692868535
2020-10-22;01;0.585433280170122
2020-10-23;01;0.537814232551075
2020-10-24;01;0.492576137312979
2020-10-25;01;0.476703121439964
2020-10-26;01;0.488607883344725
2020-10-27;01;0.504329004329004
2020-10-28;01;0.502473716759431
2020-10-29;01;0.493926708212423
2020-10-30;01;0.529640993926708
2020-10-31;01;0.553450517736232
2020-11-01;01;0.532908967782917
2020-11-02;01;0.528940713814663
2020-11-03;01;0.523745908619858
2020-11-04;01;0.486640157228392
2020-11-05;01;0.484326681230706
2020-11-06;01;0.470040966944992
2020-11-07;01;0.446231443135468
2020-11-08;01;0.478317004632794
2020-11-09;01;0.476874003189793
2020-11-10;01;0.472792370536731
2020-11-11;01;0.467381115125476
2020-11-12;01;0.478241599670171
2020-11-13;01;0.528241599670171
2020-11-14;01;0.571531642960214
2020-11-15;01;0.575860647289219
2020-11-16;01;0.569367140795712
2020-11-17;01;0.5436351088525
2020-11-18;01;0.536059351276743
2020-11-19;01;0.523587695947944
2020-11-20;01;0.508281573498965
2020-11-21;01;0.464991530208922
2020-11-22;01;0.486636551853943
2020-11-23;01;0.512952341327627
2020-11-24;01;0.583102140377682
2020-11-25;01;0.586099143374685
2020-11-26;01;0.616711388272644
2020-11-27;01;0.596303225007338
2020-11-28;01;0.615350844054957
2020-11-29;01;0.564401793105906
2020-11-30;01;0.509514575060794
2020-12-01;01;0.422425193853765
2020-12-02;01;0.410337281765853
2020-12-03;01;0.367665667665668
2020-12-04;01;0.328704628704629
2020-12-05;01;0.274460322286409
2020-12-06;01;0.259546664515609
2020-12-07;01;0.246451426420371
2020-12-08;01;0.26106181603076
2020-12-09;01;0.271776101745046
2020-12-10;01;0.268529348498293
2020-12-11;01;0.288009867978812
2020-12-12;01;0.360621521335807
2020-12-13;01;0.382771844879859
2020-12-14;01;0.404532188361514
2020-12-15;01;0.40926979769096
2020-12-16;01;0.424021350485991
2020-12-17;01;0.461255393039182
2020-12-18;01;0.456926388710178
2020-12-19;01;0.41584841906078
2020-12-20;01;0.415058639734415
2020-12-21;01;0.432732820062284
2020-12-22;01;0.436048432021353
2020-12-23;01;0.421555678398165
2020-12-24;01;0.392386151974006
2020-12-25;01;0.41619567578353
2020-12-26;01;0.429382488970343
2020-12-27;01;0.410115089702943
2020-12-28;01;0.390179744875357
2020-12-29;01;0.359805095015413
2020-12-30;01;0.334546295843571
2020-12-31;01;0.341092169324928
2021-01-01;01;0.338485287156002
2021-01-02;01;0.329729526787338
2020-03-10;02;NA
2020-03-15;02;NA
2020-03-16;02;NA
2020-03-19;02;NA
2020-03-20;02;0
2020-03-21;02;0
2020-03-23;02;0
2020-03-24;02;0
2020-03-25;02;0
2020-03-27;02;0
2020-03-28;02;0.0714285714285714
2020-03-29;02;0.0714285714285714
2020-03-30;02;0.0714285714285714
2020-03-31;02;0.142857142857143
2020-04-01;02;0.142857142857143
2020-04-02;02;0.142857142857143
2020-04-03;02;0.160714285714286
2020-04-04;02;0.0892857142857143
2020-04-06;02;0.0892857142857143
2020-04-07;02;0.117857142857143
2020-04-08;02;0.0464285714285714
2020-04-09;02;0.0464285714285714
2020-04-10;02;0.0702380952380952
2020-04-11;02;0.0682539682539682
2020-04-12;02;0.0682539682539682
2020-04-13;02;0.13968253968254
2020-04-14;02;0.128968253968254
2020-04-15;02;0.128968253968254
2020-04-16;02;0.128968253968254
2020-04-17;02;0.10515873015873
2020-04-18;02;0.130102040816327
2020-04-19;02;0.144387755102041
2020-04-20;02;0.101530612244898
2020-04-21;02;0.101530612244898
2020-04-22;02;0.135144057623049
2020-04-23;02;0.147048819527811
2020-04-24;02;0.157252901160464
2020-04-25;02;0.135484193677471
2020-04-26;02;0.13140256102441
2020-04-27;02;0.118137254901961
2020-04-28;02;0.120688275310124
2020-04-29;02;0.0972789115646259
2020-04-30;02;0.126190476190476
2020-05-01;02;0.130272108843537
2020-05-02;02;0.12015306122449
2020-05-03;02;0.115239984882842
2020-05-04;02;0.126568245000448
2020-05-05;02;0.132794464301728
2020-05-06;02;0.13425219024925
2020-05-07;02;0.102959673242447
2020-05-08;02;0.106217818605856
2020-05-09;02;0.123528314232678
2020-05-10;02;0.14634035343816
2020-05-11;02;0.144916054905187
2020-05-12;02;0.135656189713119
2020-05-13;02;0.130030599436767
2020-05-14;02;0.127203218484386
2020-05-15;02;0.114585467209647
2020-05-16;02;0.0902769020847556
2020-05-17;02;0.0694998649142758
2020-05-18;02;0.0635948001856817
2020-05-19;02;0.0648538231838351
2020-05-20;02;0.0661813761303804
2020-05-21;02;0.0645269643656745
2020-05-22;02;0.0663235450669205
2020-05-23;02;0.0663499902988452
2020-05-24;02;0.0623080552224273
